Record_ID,Plant_ID,Stack_ID,Flow_Rate_m3_hr,TS,PM2.5,SO2,NOx,Unit,Status,Lat,Lon,Source_Type,Exceedance_Flag
E21371,PL-01,S-01,3017.7,2025-01-23 06:15:00,409.6,448.7,466.1,ug/m3,FAULT,13.0834,80.2708,Stack,EXCEEDANCE
E21381,PL-01,S-01,1457.5,2025-01-23 06:30:00,,,,ug/m3,MAINT,13.0831,80.2697,Stack,OK
E21391,PL-01,S-01,1805.9,2025-01-23 06:45:00,409.6,448.7,466.1,ug/m3,OK,13.0825,80.271,Stack,EXCEEDANCE
E21401,PL-01,S-01,1104.9,2025-01-23 07:00:00,409.6,448.7,466.1,ug/m3,FAULT,13.0821,80.2716,Stack,EXCEEDANCE
E21411,PL-01,S-01,3547.1,2025-01-23 07:15:00,164.80392156862743,14.215686274509803,33.333333333333336,ug/m3,OK,13.083,80.2701,Stack,EXCEEDANCE
E21421,PL-01,S-01,2255.9,2025-01-23 07:30:00,136.8627450980392,130.0,14.215686274509803,ug/m3,OK,13.0823,80.2709,Stack,OK
E21431,PL-01,S-01,4372.0,2025-01-23 07:45:00,129.2156862745098,158.62745098039215,19.313725490196077,ug/m3,OK,13.0832,80.2715,Stack,OK
E21441,PL-01,S-01,3686.1,2025-01-23 08:00:00,,,,ug/m3,MAINT,13.0824,80.2714,Stack,OK
E21451,PL-01,S-01,2013.1,2025-01-23 08:15:00,,,,ug/m3,MAINT,13.0822,80.2698,Stack,OK
E21461,PL-01,S-01,1990.1,2025-01-23 08:30:00,126.37254901960785,130.68627450980392,201.9607843137255,ug/m3,DOWN,13.0828,80.2715,Stack,OK
E21471,PL-01,S-01,1839.6,2025-01-23 08:45:00,393.2037917806419,448.7,20.392156862745097,ug/m3,DOWN,13.0829,80.2713,Stack,EXCEEDANCE
E21481,PL-01,S-01,4691.1,2025-01-23 09:00:00,409.6,448.7,466.1,ug/m3,FAULT,13.0835,80.2705,Stack,EXCEEDANCE
E21491,PL-01,S-01,2020.8,2025-01-23 09:15:00,,,,ug/m3,MAINT,13.0831,80.2712,Stack,OK
E21501,PL-01,S-01,1082.5,2025-01-23 09:30:00,,,,ug/m3,MAINT,13.0824,80.2698,Stack,OK
E21511,PL-01,S-01,4696.0,2025-01-23 09:45:00,409.6,448.7,466.1,ug/m3,OK,13.083,80.2716,Stack,EXCEEDANCE
E21521,PL-01,S-01,4097.4,2025-01-23 10:00:00,195.0,47.64705882352941,94.50980392156863,ug/m3,FAULT,13.0826,80.2704,Stack,EXCEEDANCE
E21531,PL-01,S-01,3375.6,2025-01-23 10:15:00,,,,ug/m3,MAINT,13.0832,80.2702,Stack,OK
E21541,PL-01,S-01,2814.6,2025-01-23 10:30:00,,,,ug/m3,MAINT,13.690831191135734,79.65980709114535,Stack,OK
E21551,PL-01,S-01,3952.1,2025-01-23 10:45:00,20.392156862745097,69.90196078431372,75.7843137254902,ug/m3,OK,13.0821,80.2705,Stack,OK
E21561,PL-01,S-01,3425.4,2025-01-23 11:00:00,393.2037917806419,448.7,102.74509803921568,ug/m3,FAULT,13.0825,80.2699,Stack,EXCEEDANCE
E21571,PL-01,S-01,3759.4,2025-01-23 11:15:00,142.84313725490196,66.27450980392156,415.8247707775128,ug/m3,FAULT,13.0832,80.27,Stack,EXCEEDANCE
E21581,PL-01,S-01,1721.6,2025-01-23 11:30:00,,,,ug/m3,MAINT,13.0818,80.2715,Stack,OK
E21591,PL-01,S-01,1416.0,2025-01-23 11:45:00,132.2549019607843,74.90196078431373,185.2941176470588,ug/m3,OK,13.0822,80.2709,Stack,OK
E21611,PL-01,S-01,3122.0,2025-01-23 12:15:00,102.25490196078431,14.215686274509803,63.72549019607843,ug/m3,OK,13.0835,80.2715,Stack,OK
E21621,PL-01,S-01,3947.2,2025-01-23 12:30:00,200.49019607843138,91.66666666666667,77.05882352941175,ug/m3,ERROR,13.0829,80.2713,Stack,EXCEEDANCE
E21631,PL-01,S-01,2692.4,2025-01-23 12:45:00,393.2037917806419,414.52625962812147,107.15686274509804,ug/m3,OFFLINE,13.0833,80.271,Stack,EXCEEDANCE
E21641,PL-01,S-01,1576.9,2025-01-23 13:00:00,,,,ug/m3,MAINT,13.0823,80.2715,Stack,OK
E21651,PL-01,S-01,1204.7,2025-01-23 13:15:00,58.333333333333336,83.33333333333333,415.8247707775128,ug/m3,FAULT,13.0829,80.2697,Stack,EXCEEDANCE
E21661,PL-01,S-01,4394.7,2025-01-23 13:30:00,,,,ug/m3,MAINT,13.0817,80.2703,Stack,OK
E21671,PL-01,S-01,3708.1,2025-01-23 13:45:00,,,,ug/m3,MAINT,13.082,80.2714,Stack,OK
E21681,PL-01,S-01,2494.0,2025-01-23 14:00:00,,,,ug/m3,MAINT,13.0822,80.2703,Stack,OK
E21691,PL-01,S-01,4648.4,2025-01-23 14:15:00,203.52941176470588,197.74509803921566,115.49019607843137,ug/m3,OK,13.0824,80.271,Stack,EXCEEDANCE
E21711,PL-01,S-01,3327.0,2025-01-23 14:45:00,90.29411764705881,14.215686274509803,415.8247707775128,ug/m3,FAULT,13.0827,80.2717,Stack,EXCEEDANCE
E21721,PL-01,S-01,3665.5,2025-01-23 15:00:00,82.94117647058823,84.11764705882352,207.84313725490196,ug/m3,FAULT,13.0821,80.2699,Stack,OK
E21751,PL-01,S-01,2941.7,2025-01-23 15:45:00,,,,ug/m3,MAINT,13.0831,80.2698,Stack,OK
E21761,PL-01,S-01,3208.6,2025-01-23 16:00:00,409.6,448.7,466.1,ug/m3,OK,13.0836,80.2714,Stack,EXCEEDANCE
E21771,PL-01,S-01,4340.8,2025-01-23 16:15:00,38.72549019607843,141.76470588235293,415.8247707775128,ug/m3,FAULT,13.0836,80.2714,Stack,EXCEEDANCE
E21781,PL-01,S-01,4567.5,2025-01-23 16:30:00,71.37254901960785,118.72549019607843,415.8247707775128,ug/m3,FAULT,13.0826,80.2705,Stack,EXCEEDANCE
E21791,PL-01,S-01,2960.1,2025-01-23 16:45:00,164.70588235294116,138.52941176470588,227.156862745098,ug/m3,FAULT,13.0825,80.2703,Stack,EXCEEDANCE
E21801,PL-01,S-01,1274.8,2025-01-23 17:00:00,94.80392156862746,131.86274509803923,107.54901960784314,ug/m3,OK,13.0823,80.2714,Stack,OK
E21811,PL-01,S-01,2427.8,2025-01-23 17:15:00,35.0,235.88235294117646,67.74509803921568,ug/m3,DOWN,13.0837,80.2697,Stack,EXCEEDANCE
E21821,PL-01,S-01,2055.2,2025-01-23 17:30:00,49.21568627450981,121.9607843137255,415.8247707775128,ug/m3,OK,13.0821,80.2704,Stack,EXCEEDANCE
E21831,PL-01,S-01,1024.0,2025-01-23 17:45:00,,,,ug/m3,MAINT,13.0825,80.2711,Stack,OK
E21841,PL-01,S-01,1456.8,2025-01-23 18:00:00,,,,ug/m3,MAINT,13.0832,80.2715,Stack,OK
E21851,PL-01,S-01,3574.4,2025-01-23 18:15:00,,,,ug/m3,MAINT,13.0834,80.2701,Stack,OK
E21861,PL-01,S-01,3174.5,2025-01-23 18:30:00,,,,ug/m3,MAINT,13.0836,80.2712,Stack,OK
E21871,PL-01,S-01,1191.8,2025-01-23 18:45:00,,,,ug/m3,MAINT,13.0824,80.2709,Stack,OK
E21881,PL-01,S-01,3957.9,2025-01-23 19:00:00,,,,ug/m3,MAINT,13.0831,80.2708,Stack,OK
E21891,PL-01,S-01,3021.9,2025-01-23 19:15:00,,,,ug/m3,MAINT,13.0821,80.2701,Stack,OK
E21901,PL-01,S-01,3619.8,2025-01-23 19:30:00,,,,ug/m3,MAINT,13.0823,80.2711,Stack,OK
E21911,PL-01,S-01,3695.5,2025-01-23 19:45:00,,,,ug/m3,MAINT,13.083,80.2702,Stack,OK
E21931,PL-01,S-01,4143.5,2025-01-23 20:15:00,,,,ug/m3,MAINT,13.0826,80.2711,Stack,OK
E21941,PL-01,S-01,1278.7,2025-01-23 20:30:00,,,,ug/m3,MAINT,80.2707,13.0827,Stack,OK
E21951,PL-01,S-01,2842.0,2025-01-23 20:45:00,,,,ug/m3,MAINT,13.0826,80.2713,Stack,OK
E21961,PL-01,S-01,4593.5,2025-01-23 21:00:00,,,,ug/m3,MAINT,13.0836,80.2706,Stack,OK
E21971,PL-01,S-01,1870.8,2025-01-23 21:15:00,104.80392156862746,302.45098039215685,466.1,ug/m3,OK,13.0825,80.2714,Stack,EXCEEDANCE
E21981,PL-01,S-01,3037.1,2025-01-23 21:30:00,,,,ug/m3,MAINT,13.0828,80.2699,Stack,OK
E21991,PL-01,S-01,2197.0,2025-01-23 21:45:00,236.76470588235293,115.0,169.80392156862743,ug/m3,OK,13.0833,80.2699,Stack,EXCEEDANCE
E22001,PL-01,S-01,4247.5,2025-01-23 22:00:00,,,,ug/m3,MAINT,13.0834,80.2717,Stack,OK
E22011,PL-01,S-01,3333.1,2025-01-23 22:15:00,,,,ug/m3,MAINT,13.0832,80.27,Stack,OK
E22021,PL-01,S-01,1283.3,2025-01-23 22:30:00,70.3921568627451,414.52625962812147,14.215686274509803,ug/m3,OK,13.0836,80.2703,Stack,EXCEEDANCE
E22031,PL-01,S-01,4259.1,2025-01-23 22:45:00,45.588235294117645,414.52625962812147,201.27450980392157,ug/m3,FAULT,13.0832,80.2704,Stack,EXCEEDANCE
E22041,PL-01,S-01,2385.6,2025-01-23 23:00:00,,,,ug/m3,MAINT,13.0833,80.2699,Stack,OK
E22061,PL-01,S-01,2849.3,2025-01-23 23:30:00,,,,ug/m3,MAINT,13.0817,80.2712,Stack,OK
E22071,PL-01,S-01,4801.2,2025-01-23 23:45:00,,,,ug/m3,MAINT,13.0828,80.2714,Stack,OK
E22081,PL-01,S-01,1436.5,2025-01-24 00:00:00,,,,ug/m3,MAINT,13.0818,80.2698,Stack,OK
E22091,PL-01,S-01,3581.3,2025-01-24 00:15:00,,,,ug/m3,MAINT,13.0831,80.27,Stack,OK
E22101,PL-01,S-01,2680.0,2025-01-24 00:30:00,145.7843137254902,123.62745098039215,466.1,ug/m3,FAULT,13.0833,80.2702,Stack,EXCEEDANCE
E22111,PL-01,S-01,1721.1,2025-01-24 00:45:00,145.68627450980392,126.078431372549,143.13725490196077,ug/m3,FAULT,13.0819,80.2713,Stack,OK
E22121,PL-01,S-01,3240.3,2025-01-24 01:00:00,409.6,448.7,466.1,ug/m3,OFFLINE,13.0829,80.2709,Stack,EXCEEDANCE
E22131,PL-01,S-01,2901.8,2025-01-24 01:15:00,393.2037917806419,115.88235294117648,179.1176470588235,ug/m3,OK,13.0827,80.2698,Stack,EXCEEDANCE
E22141,PL-01,S-01,4857.7,2025-01-24 01:30:00,,,,ug/m3,MAINT,13.0836,80.2713,Stack,OK
E22151,PL-01,S-01,2405.4,2025-01-24 01:45:00,103.72549019607843,80.09803921568627,175.58823529411765,ug/m3,FAULT,13.0824,80.2702,Stack,OK
E22161,PL-01,S-01,4257.5,2025-01-24 02:00:00,40.0,92.3529411764706,121.37254901960783,ug/m3,OK,13.083,80.2697,Stack,OK
E22171,PL-01,S-01,4863.1,2025-01-24 02:15:00,,,,ug/m3,MAINT,13.0821,80.2702,Stack,OK
E22181,PL-01,S-01,2570.5,2025-01-24 02:30:00,63.33333333333333,104.31372549019608,67.54901960784314,ug/m3,FAULT,13.082,80.2716,Stack,OK
E22191,PL-01,S-01,4847.7,2025-01-24 02:45:00,106.47058823529412,414.52625962812147,154.41176470588235,ug/m3,DOWN,13.0836,80.2708,Stack,EXCEEDANCE
E22201,PL-01,S-01,3342.2,2025-01-24 03:00:00,182.94117647058823,195.7843137254902,147.6470588235294,ug/m3,FAULT,13.0835,80.2703,Stack,EXCEEDANCE
E22211,PL-01,S-01,3178.3,2025-01-24 03:15:00,,,,ug/m3,MAINT,13.0823,80.2708,Stack,OK
E22221,PL-01,S-01,1253.3,2025-01-24 03:30:00,,,,ug/m3,MAINT,13.0818,80.2704,Stack,OK
E22231,PL-01,S-01,2843.2,2025-01-24 03:45:00,75.3921568627451,124.01960784313725,115.09803921568628,ug/m3,OFFLINE,13.0821,80.2705,Stack,OK
E22241,PL-01,S-01,3809.2,2025-01-24 04:00:00,85.3921568627451,414.52625962812147,415.8247707775128,ug/m3,FAULT,13.0824,80.2698,Stack,EXCEEDANCE
E22261,PL-01,S-01,4373.4,2025-01-24 04:30:00,409.6,448.7,466.1,ug/m3,OFFLINE,13.0818,80.2716,Stack,EXCEEDANCE
E22271,PL-01,S-01,3014.5,2025-01-24 04:45:00,,,,ug/m3,MAINT,13.0827,80.27,Stack,OK
E22281,PL-01,S-01,4878.8,2025-01-24 05:00:00,194.2156862745098,120.68627450980391,86.07843137254902,ug/m3,OK,13.0835,80.2701,Stack,EXCEEDANCE
E22291,PL-01,S-01,2471.2,2025-01-24 05:15:00,,,,ug/m3,MAINT,13.0818,80.2703,Stack,OK
E22301,PL-01,S-01,3695.0,2025-01-24 05:30:00,210.39215686274508,448.7,14.215686274509803,ug/m3,OK,13.0827,80.2707,Stack,EXCEEDANCE
E22311,PL-01,S-01,2328.2,2025-01-24 05:45:00,,,,ug/m3,MAINT,13.0837,80.2709,Stack,OK
E22331,PL-01,S-01,4706.3,2025-01-24 06:15:00,159.41176470588235,145.58823529411765,158.1372549019608,ug/m3,OK,13.0819,80.2714,Stack,EXCEEDANCE
E22351,PL-01,S-01,4173.5,2025-01-24 06:45:00,152.05882352941177,175.29411764705884,149.1176470588235,ug/m3,ERROR,13.0832,80.2704,Stack,EXCEEDANCE
E22361,PL-01,S-01,4870.2,2025-01-24 07:00:00,143.52941176470588,145.8823529411765,415.8247707775128,ug/m3,FAULT,13.0819,80.271,Stack,EXCEEDANCE
E22381,PL-01,S-01,2930.2,2025-01-24 07:30:00,393.2037917806419,128.62745098039215,128.92156862745097,ug/m3,OK,13.0833,80.2713,Stack,EXCEEDANCE
E22401,PL-01,S-01,1398.4,2025-01-24 08:00:00,393.2037917806419,149.50980392156862,48.23529411764706,ug/m3,OK,13.0827,80.2716,Stack,EXCEEDANCE
E22411,PL-01,S-01,4622.4,2025-01-24 08:15:00,409.6,448.7,466.1,ug/m3,DOWN,13.0836,80.2714,Stack,EXCEEDANCE
E22421,PL-01,S-01,4088.6,2025-01-24 08:30:00,409.6,448.7,466.1,ug/m3,OK,13.0831,80.2704,Stack,EXCEEDANCE
E22431,PL-01,S-01,1094.6,2025-01-24 08:45:00,,,,ug/m3,MAINT,13.0826,80.2702,Stack,OK
E22441,PL-01,S-01,1311.2,2025-01-24 09:00:00,91.37254901960785,42.745098039215684,227.05882352941177,ug/m3,FAULT,13.083,80.2712,Stack,OK
E22451,PL-01,S-01,2548.7,2025-01-24 09:15:00,59.411764705882355,113.72549019607843,415.8247707775128,ug/m3,OK,13.0828,80.2711,Stack,EXCEEDANCE
E22471,PL-01,S-01,3423.2,2025-01-24 09:45:00,224.01960784313724,414.52625962812147,171.27450980392155,ug/m3,FAULT,13.0833,80.2711,Stack,EXCEEDANCE
E22481,PL-01,S-01,3964.0,2025-01-24 10:00:00,115.49019607843137,71.17647058823529,259.70588235294116,ug/m3,FAULT,13.0819,80.2717,Stack,OK
E22491,PL-01,S-01,3209.2,2025-01-24 10:15:00,39.705882352941174,44.80392156862745,34.705882352941174,ug/m3,FAULT,13.0828,80.2709,Stack,OK
E22501,PL-01,S-01,4427.4,2025-01-24 10:30:00,139.01960784313727,448.7,159.90196078431373,ug/m3,OK,13.0821,80.2706,Stack,EXCEEDANCE
E22521,PL-01,S-01,3926.1,2025-01-24 11:00:00,,,,ug/m3,MAINT,13.0822,80.2708,Stack,OK
E22531,PL-01,S-01,4075.5,2025-01-24 11:15:00,,,,ug/m3,MAINT,13.0835,80.2705,Stack,OK
E22541,PL-01,S-01,3639.5,2025-01-24 11:30:00,393.2037917806419,118.23529411764706,214.70588235294116,ug/m3,OK,13.0836,80.2697,Stack,EXCEEDANCE
E22551,PL-01,S-01,4639.4,2025-01-24 11:45:00,,,,ug/m3,MAINT,13.0836,80.2706,Stack,OK
E22561,PL-01,S-01,4391.5,2025-01-24 12:00:00,117.54901960784314,101.86274509803921,65.49019607843137,ug/m3,DOWN,13.083,80.2714,Stack,OK
E22571,PL-01,S-01,4911.8,2025-01-24 12:15:00,66.07843137254902,144.80392156862743,140.68627450980392,ug/m3,OK,13.0835,80.2714,Stack,OK
E22581,PL-01,S-01,2913.4,2025-01-24 12:30:00,,,,ug/m3,MAINT,13.0829,80.2702,Stack,OK
E22591,PL-01,S-01,3585.1,2025-01-24 12:45:00,139.50980392156865,191.66666666666666,105.3921568627451,ug/m3,FAULT,13.0834,80.2713,Stack,OK
E22601,PL-01,S-01,1795.5,2025-01-24 13:00:00,158.62745098039215,53.03921568627451,88.8235294117647,ug/m3,FAULT,13.0832,80.2707,Stack,EXCEEDANCE
E22611,PL-01,S-01,4027.9,2025-01-24 13:15:00,,,,ug/m3,MAINT,13.0829,80.2698,Stack,OK
E22621,PL-01,S-01,3072.7,2025-01-24 13:30:00,113.0392156862745,414.52625962812147,109.50980392156863,ug/m3,OK,13.0821,80.2715,Stack,EXCEEDANCE
E22641,PL-01,S-01,1124.3,2025-01-24 14:00:00,393.2037917806419,233.8235294117647,415.8247707775128,ug/m3,OK,13.0824,80.2701,Stack,EXCEEDANCE
E22651,PL-01,S-01,1631.6,2025-01-24 14:15:00,83.62745098039215,50.588235294117645,59.80392156862745,ug/m3,FAULT,13.0819,80.27,Stack,OK
E22661,PL-01,S-01,3982.2,2025-01-24 14:30:00,67.84313725490196,183.8235294117647,231.27450980392157,ug/m3,UNKNOWN,13.0836,80.2703,Stack,OK
E22671,PL-01,S-01,2596.9,2025-01-24 14:45:00,105.29411764705883,132.7450980392157,73.13725490196077,ug/m3,OK,13.082,80.2707,Stack,OK
E22691,PL-01,S-01,1230.2,2025-01-24 15:15:00,409.6,48.92156862745098,83.13725490196077,ug/m3,OFFLINE,13.0821,80.2707,Stack,EXCEEDANCE
E22701,PL-01,S-01,3412.2,2025-01-24 15:30:00,195.19607843137254,448.7,132.54901960784312,ug/m3,FAULT,13.0828,80.2708,Stack,EXCEEDANCE
E22711,PL-01,S-01,2088.9,2025-01-24 15:45:00,155.29411764705884,146.078431372549,415.8247707775128,ug/m3,FAULT,13.0828,80.27,Stack,EXCEEDANCE
E22731,PL-01,S-01,1341.3,2025-01-24 16:15:00,178.33333333333334,130.58823529411762,132.94117647058823,ug/m3,OK,13.0835,80.2706,Stack,EXCEEDANCE
E22741,PL-01,S-01,2273.1,2025-01-24 16:30:00,41.56862745098039,414.52625962812147,218.23529411764704,ug/m3,DOWN,13.0819,80.2714,Stack,EXCEEDANCE
E22751,PL-01,S-01,3821.6,2025-01-24 16:45:00,409.6,448.7,466.1,ug/m3,FAULT,13.0825,80.2706,Stack,EXCEEDANCE
E22761,PL-01,S-01,1510.7,2025-01-24 17:00:00,,,,ug/m3,MAINT,13.083,80.2703,Stack,OK
E22771,PL-01,S-01,2637.8,2025-01-24 17:15:00,409.6,448.7,466.1,ug/m3,OFFLINE,13.082,80.2703,Stack,EXCEEDANCE
E22781,PL-01,S-01,1844.1,2025-01-24 17:30:00,,,,ug/m3,MAINT,13.0818,80.2699,Stack,OK
E22791,PL-01,S-01,4750.6,2025-01-24 17:45:00,393.2037917806419,246.27450980392155,140.68627450980392,ug/m3,OK,13.0821,80.2705,Stack,EXCEEDANCE
E22801,PL-01,S-01,4995.9,2025-01-24 18:00:00,,,,ug/m3,MAINT,13.0823,80.2699,Stack,OK
E22811,PL-01,S-01,3989.4,2025-01-24 18:15:00,108.92156862745097,253.13725490196077,123.13725490196077,ug/m3,FAULT,13.0817,80.2711,Stack,EXCEEDANCE
E22821,PL-01,S-01,4535.8,2025-01-24 18:30:00,409.6,448.7,466.1,ug/m3,FAULT,13.0829,80.2715,Stack,EXCEEDANCE
E22831,PL-01,S-01,2880.6,2025-01-24 18:45:00,52.94117647058823,85.68627450980392,118.52941176470588,ug/m3,OK,13.0825,80.2714,Stack,OK
E22841,PL-01,S-01,4371.1,2025-01-24 19:00:00,57.15686274509804,130.0,177.05882352941177,ug/m3,FAULT,13.0826,80.2708,Stack,OK
E22851,PL-01,S-01,4685.0,2025-01-24 19:15:00,,,,ug/m3,MAINT,13.0836,80.2714,Stack,OK
E22861,PL-01,S-01,2878.8,2025-01-24 19:30:00,409.6,448.7,466.1,ug/m3,OK,13.0821,80.2707,Stack,EXCEEDANCE
E22871,PL-01,S-01,2829.2,2025-01-24 19:45:00,393.2037917806419,14.215686274509803,415.8247707775128,ug/m3,DOWN,13.0829,80.2701,Stack,EXCEEDANCE
E22881,PL-01,S-01,1515.1,2025-01-24 20:00:00,28.627450980392155,144.50980392156862,466.1,ug/m3,OK,13.0827,80.2702,Stack,EXCEEDANCE
E22891,PL-01,S-01,4290.3,2025-01-24 20:15:00,,,,ug/m3,MAINT,13.0834,80.2714,Stack,OK
E22901,PL-01,S-01,2943.0,2025-01-24 20:30:00,197.3529411764706,414.52625962812147,218.8235294117647,ug/m3,OK,13.0833,80.2713,Stack,EXCEEDANCE
E22911,PL-01,S-01,3337.4,2025-01-24 20:45:00,409.6,448.7,466.1,ug/m3,FAULT,13.0819,80.2705,Stack,EXCEEDANCE
E22921,PL-01,S-01,2877.5,2025-01-24 21:00:00,199.70588235294116,146.078431372549,146.47058823529412,ug/m3,OK,13.0828,80.2713,Stack,EXCEEDANCE
E22931,PL-01,S-01,1860.3,2025-01-24 21:15:00,393.2037917806419,139.50980392156865,14.215686274509803,ug/m3,FAULT,13.0829,80.2706,Stack,EXCEEDANCE
E22941,PL-01,S-01,3050.3,2025-01-24 21:30:00,137.64705882352942,113.33333333333333,174.70588235294116,ug/m3,OK,13.0831,80.2698,Stack,OK
E22951,PL-01,S-01,4543.4,2025-01-24 21:45:00,,,,ug/m3,MAINT,13.0825,80.2713,Stack,OK
E22961,PL-01,S-01,4573.3,2025-01-24 22:00:00,393.2037917806419,414.52625962812147,138.72549019607843,ug/m3,FAULT,13.0836,80.2711,Stack,EXCEEDANCE
E22971,PL-01,S-01,1414.3,2025-01-24 22:15:00,409.6,448.7,466.1,ug/m3,UNKNOWN,13.0828,80.2705,Stack,EXCEEDANCE
E22981,PL-01,S-01,4472.1,2025-01-24 22:30:00,14.215686274509803,49.90196078431372,14.215686274509803,ug/m3,OK,13.0833,80.2706,Stack,OK
E22991,PL-01,S-01,3192.9,2025-01-24 22:45:00,88.92156862745098,143.0392156862745,133.52941176470586,ug/m3,FAULT,13.0828,80.2713,Stack,OK
E23001,PL-01,S-01,1333.7,2025-01-24 23:00:00,134.11764705882354,128.62745098039215,111.27450980392156,ug/m3,OK,13.0833,80.2715,Stack,OK
E23011,PL-01,S-01,4576.4,2025-01-24 23:15:00,,,,ug/m3,MAINT,13.0832,80.2706,Stack,OK
E23021,PL-01,S-01,2910.6,2025-01-24 23:30:00,79.01960784313725,92.15686274509804,129.6078431372549,ug/m3,OFFLINE,13.0817,80.2711,Stack,OK
E23031,PL-01,S-01,2159.3,2025-01-24 23:45:00,34.11764705882353,160.0,158.4313725490196,ug/m3,FAULT,13.082,80.2716,Stack,OK
E23041,PL-01,S-01,1572.6,2025-01-25 00:00:00,393.2037917806419,88.92156862745098,415.8247707775128,ug/m3,FAULT,13.0829,80.2713,Stack,EXCEEDANCE
E23731,PL-01,S-01,2842.7,2025-01-25 00:15:00,14.215686274509803,56.86274509803921,14.215686274509803,ug/m3,OK,13.0824,80.2708,Stack,OK
E23061,PL-01,S-01,1621.3,2025-01-25 00:30:00,409.6,448.7,466.1,ug/m3,ERROR,13.0821,80.2702,Stack,EXCEEDANCE
E23071,PL-01,S-01,4562.9,2025-01-25 00:45:00,,,,ug/m3,MAINT,13.0832,80.2703,Stack,OK
E23081,PL-01,S-01,3865.9,2025-01-25 01:00:00,193.13725490196077,23.52941176470588,50.3921568627451,ug/m3,FAULT,13.0829,80.2711,Stack,EXCEEDANCE
E23101,PL-01,S-01,1629.8,2025-01-25 01:30:00,80.0,48.13725490196079,415.8247707775128,ug/m3,FAULT,13.0836,80.2706,Stack,EXCEEDANCE
E23111,PL-01,S-01,4319.9,2025-01-25 01:45:00,115.09803921568628,120.3921568627451,415.8247707775128,ug/m3,OK,13.0832,80.2705,Stack,EXCEEDANCE
E23121,PL-01,S-01,1232.9,2025-01-25 02:00:00,,,,ug/m3,MAINT,13.0826,80.2708,Stack,OK
E23141,PL-01,S-01,3667.9,2025-01-25 02:30:00,147.84313725490196,174.01960784313727,197.84313725490196,ug/m3,OK,13.0835,80.2701,Stack,OK
E23151,PL-01,S-01,3085.9,2025-01-25 02:45:00,,,,ug/m3,MAINT,13.0825,80.2706,Stack,OK
E23161,PL-01,S-01,4578.2,2025-01-25 03:00:00,,,,ug/m3,MAINT,13.082,80.2707,Stack,OK
E23171,PL-01,S-01,2856.8,2025-01-25 03:15:00,134.41176470588235,414.52625962812147,136.1764705882353,ug/m3,FAULT,13.0837,80.2711,Stack,EXCEEDANCE
E23181,PL-01,S-01,2599.8,2025-01-25 03:30:00,74.90196078431373,42.45098039215686,140.2941176470588,ug/m3,OK,13.0824,80.2708,Stack,OK
E23191,PL-01,S-01,4063.0,2025-01-25 03:45:00,,,,ug/m3,MAINT,13.083,80.2703,Stack,OK
E23201,PL-01,S-01,1190.5,2025-01-25 04:00:00,131.27450980392157,71.56862745098039,113.43137254901961,ug/m3,OK,13.0835,80.2713,Stack,OK
E23221,PL-01,S-01,2379.0,2025-01-25 04:30:00,,,,ug/m3,MAINT,13.0832,80.27,Stack,OK
E23241,PL-01,S-01,4365.8,2025-01-25 05:00:00,393.2037917806419,414.52625962812147,214.31372549019608,ug/m3,ERROR,13.0829,80.2705,Stack,EXCEEDANCE
E23251,PL-01,S-01,3829.9,2025-01-25 05:15:00,62.05882352941176,54.11764705882353,210.2941176470588,ug/m3,OK,13.0836,80.2707,Stack,OK
E23261,PL-01,S-01,3869.9,2025-01-25 05:30:00,196.5686274509804,220.09803921568627,154.50980392156862,ug/m3,OK,13.0819,80.2714,Stack,EXCEEDANCE
E23271,PL-01,S-01,2239.1,2025-01-25 05:45:00,109.41176470588235,127.25490196078432,116.96078431372548,ug/m3,OK,13.0823,80.2701,Stack,OK
E23281,PL-01,S-01,3858.5,2025-01-25 06:00:00,,,,ug/m3,MAINT,13.0817,80.2708,Stack,OK
E23291,PL-01,S-01,3962.2,2025-01-25 06:15:00,75.0,246.078431372549,80.29411764705883,ug/m3,OK,13.0823,80.2698,Stack,EXCEEDANCE
E23301,PL-01,S-01,3917.1,2025-01-25 06:30:00,,,,ug/m3,MAINT,13.0836,80.2702,Stack,OK
E23311,PL-01,S-01,1609.4,2025-01-25 06:45:00,,,,ug/m3,MAINT,13.0834,80.2703,Stack,OK
E23321,PL-01,S-01,4918.8,2025-01-25 07:00:00,409.6,448.7,466.1,ug/m3,OK,13.0822,80.2714,Stack,EXCEEDANCE
E23331,PL-01,S-01,3351.4,2025-01-25 07:15:00,177.35294117647058,137.84313725490196,142.7450980392157,ug/m3,OK,13.0834,80.2707,Stack,EXCEEDANCE
E23341,PL-01,S-01,1473.1,2025-01-25 07:30:00,393.2037917806419,27.843137254901958,62.450980392156865,ug/m3,OK,13.0831,80.2715,Stack,EXCEEDANCE
E23351,PL-01,S-01,1681.0,2025-01-25 07:45:00,90.68627450980392,86.1764705882353,113.13725490196079,ug/m3,OK,13.083,80.2706,Stack,OK
E23361,PL-01,S-01,4367.9,2025-01-25 08:00:00,393.2037917806419,48.8235294117647,152.2549019607843,ug/m3,OK,13.0836,80.2714,Stack,EXCEEDANCE
E23371,PL-01,S-01,2496.6,2025-01-25 08:15:00,39.01960784313725,127.74509803921569,51.568627450980394,ug/m3,OK,13.0826,80.2701,Stack,OK
