Location_ID,TS,Wind_Speed_kmh,Wind_Dir_deg,Temp_C,Humidity_RH
LOC-DEL-02,2025-01-03 03:00,4.2,255,5.8,83.2
LOC-DEL-02,2025-01-03 04:00,5.6,310,4.8,84.2
LOC-DEL-02,2025-01-03 05:00,8.7,302,9.3,83.0
LOC-DEL-02,2025-01-03 06:00,7.9,185,13.4,66.9
LOC-DEL-02,2025-01-03 07:00,11.5,289,13.1,56.7
LOC-DEL-02,2025-01-03 08:00,13.6,327,14.3,64.6
LOC-DEL-02,2025-01-03 09:00,12.3,307,14.2,56.0
LOC-DEL-02,2025-01-03 10:00,16.4,216,18.3,59.3
LOC-DEL-02,2025-01-03 11:00,15.3,350,20.2,63.1
LOC-DEL-02,2025-01-03 12:00,11.7,302,15.5,52.4
LOC-DEL-02,2025-01-03 13:00,15.0,301,16.2,59.3
LOC-DEL-02,2025-01-03 14:00,9.3,326,17.4,52.1
LOC-DEL-02,2025-01-03 15:00,8.7,178,16.8,59.2
LOC-DEL-02,2025-01-03 16:00,5.4,278,12.4,72.1
LOC-DEL-02,2025-01-03 17:00,6.8,312,13.6,59.8
LOC-DEL-02,2025-01-03 18:00,1.7,317,10.0,84.3
LOC-DEL-02,2025-01-03 19:00,4.6,237,7.7,77.7
LOC-DEL-02,2025-01-03 20:00,4.0,283,6.3,68.2
LOC-DEL-02,2025-01-03 21:00,2.9,276,5.3,85.9
LOC-DEL-02,2025-01-03 22:00,4.4,334,2.0,79.4
LOC-DEL-02,2025-01-03 23:00,0.5,322,2.0,84.7
LOC-DEL-02,2025-01-04 00:00,1.0,252,3.0,94.7
LOC-DEL-02,2025-01-04 01:00,3.3,230,2.6,87.7
LOC-DEL-02,2025-01-04 02:00,3.2,330,4.4,86.6
LOC-DEL-02,2025-01-04 03:00,6.6,294,6.1,81.3
LOC-DEL-02,2025-01-04 04:00,3.7,309,4.7,77.7
LOC-DEL-02,2025-01-04 05:00,8.9,260,5.6,81.4
LOC-DEL-02,2025-01-04 06:00,13.8,158,9.1,68.6
LOC-DEL-02,2025-01-04 07:00,9.8,221,14.0,67.8
LOC-DEL-02,2025-01-04 08:00,10.9,321,16.5,57.8
LOC-DEL-02,2025-01-04 09:00,14.2,223,16.2,54.7
LOC-DEL-02,2025-01-04 10:00,15.1,286,18.6,62.3
LOC-DEL-02,2025-01-04 11:00,11.4,290,20.4,55.5
LOC-DEL-02,2025-01-04 12:00,12.5,288,21.1,49.9
LOC-DEL-02,2025-01-04 13:00,14.5,14,17.6,50.6
LOC-DEL-02,2025-01-04 14:00,7.9,281,17.2,52.5
LOC-DEL-02,2025-01-04 15:00,9.5,243,17.3,61.8
LOC-DEL-02,2025-01-04 16:00,9.8,200,12.4,66.7
LOC-DEL-02,2025-01-04 17:00,9.2,209,14.5,69.0
LOC-DEL-02,2025-01-04 18:00,6.0,350,8.0,69.3
LOC-DEL-02,2025-01-04 19:00,1.7,325,9.0,72.7
LOC-DEL-02,2025-01-04 20:00,2.2,341,4.6,85.6
LOC-DEL-02,2025-01-04 21:00,1.2,254,5.4,79.9
LOC-DEL-02,2025-01-04 22:00,0.8,262,3.7,83.4
LOC-DEL-02,2025-01-04 23:00,3.1,225,2.4,73.8
LOC-DEL-02,2025-01-05 00:00,0.5,209,2.0,76.6
LOC-DEL-02,2025-01-05 01:00,2.7,277,2.0,94.3
LOC-DEL-02,2025-01-05 02:00,4.8,216,3.7,83.6
LOC-DEL-02,2025-01-05 03:00,3.1,223,6.5,89.6
LOC-DEL-02,2025-01-05 04:00,9.0,237,5.6,72.7
LOC-DEL-02,2025-01-05 05:00,10.0,316,11.2,79.8
LOC-DEL-02,2025-01-05 06:00,9.4,273,11.7,67.2
LOC-DEL-02,2025-01-05 07:00,9.1,233,13.4,66.8
LOC-DEL-02,2025-01-05 08:00,17.1,207,13.9,62.1
LOC-DEL-02,2025-01-05 09:00,18.3,251,16.4,66.8
LOC-DEL-02,2025-01-05 10:00,14.4,265,17.7,59.9
LOC-DEL-02,2025-01-05 11:00,15.2,275,18.4,42.8
LOC-DEL-02,2025-01-05 12:00,11.8,251,17.7,65.2
LOC-DEL-02,2025-01-05 13:00,11.1,263,20.7,51.4
LOC-DEL-02,2025-01-05 14:00,8.4,246,18.2,58.0
LOC-DEL-02,2025-01-05 15:00,10.4,288,14.7,59.0
LOC-DEL-02,2025-01-05 16:00,8.5,332,11.3,67.8
LOC-DEL-02,2025-01-05 17:00,7.4,330,12.7,71.6
LOC-DEL-02,2025-01-05 18:00,9.5,310,10.8,69.5
LOC-DEL-02,2025-01-05 19:00,1.2,283,8.8,67.5
LOC-DEL-02,2025-01-05 20:00,3.1,341,6.2,74.4
LOC-DEL-02,2025-01-05 21:00,2.0,233,5.4,74.9
LOC-DEL-02,2025-01-05 22:00,1.0,213,2.5,80.9
LOC-DEL-02,2025-01-05 23:00,0.5,2,2.1,81.7
LOC-DEL-02,2025-01-06 00:00,2.8,217,3.6,83.1
LOC-DEL-02,2025-01-06 01:00,4.1,316,4.8,94.0
LOC-DEL-02,2025-01-06 02:00,4.2,275,3.3,76.3
LOC-DEL-02,2025-01-06 03:00,6.3,266,3.7,79.5
LOC-DEL-02,2025-01-06 04:00,6.6,212,6.1,72.2
LOC-DEL-02,2025-01-06 05:00,11.9,332,9.4,63.4
LOC-DEL-02,2025-01-06 06:00,10.3,267,9.5,57.0
LOC-DEL-02,2025-01-06 07:00,15.3,299,10.6,63.5
LOC-DEL-02,2025-01-06 08:00,12.5,260,12.6,54.5
LOC-DEL-02,2025-01-06 09:00,14.8,357,16.4,56.7
LOC-DEL-02,2025-01-06 10:00,13.6,253,18.2,56.8
LOC-DEL-02,2025-01-06 11:00,13.9,272,19.5,52.4
LOC-DEL-02,2025-01-06 12:00,13.8,267,17.2,48.1
LOC-DEL-02,2025-01-06 13:00,14.7,230,18.5,52.8
LOC-DEL-02,2025-01-06 14:00,11.9,291,19.5,48.3
LOC-DEL-02,2025-01-06 15:00,12.1,170,14.5,61.5
LOC-DEL-02,2025-01-06 16:00,6.1,343,14.8,50.0
LOC-DEL-02,2025-01-06 17:00,6.1,3,11.2,60.2
LOC-DEL-02,2025-01-06 18:00,8.0,353,7.3,64.7
LOC-DEL-02,2025-01-06 19:00,7.9,341,7.8,67.7
LOC-DEL-02,2025-01-06 20:00,2.7,262,7.0,73.4
LOC-DEL-02,2025-01-06 21:00,4.0,221,4.8,87.9
LOC-DEL-02,2025-01-06 22:00,3.4,335,5.1,84.6
LOC-DEL-02,2025-01-06 23:00,1.1,199,2.0,84.3
LOC-DEL-02,2025-01-07 00:00,0.5,268,2.5,97.6
LOC-DEL-02,2025-01-07 01:00,3.5,211,3.2,85.1
LOC-DEL-02,2025-01-07 02:00,0.6,323,3.4,79.2
LOC-DEL-02,2025-01-07 03:00,6.9,318,5.8,80.9
LOC-DEL-02,2025-01-07 04:00,7.4,329,6.3,82.0
LOC-DEL-02,2025-01-07 05:00,7.0,282,8.4,74.9
LOC-DEL-02,2025-01-07 06:00,9.4,222,8.8,66.8
LOC-DEL-02,2025-01-07 07:00,16.1,214,15.3,72.8
LOC-DEL-02,2025-01-07 08:00,11.8,228,14.1,56.0
LOC-DEL-02,2025-01-07 09:00,15.9,297,17.5,57.4
LOC-DEL-02,2025-01-07 10:00,16.5,321,20.4,49.6
LOC-DEL-02,2025-01-07 11:00,14.5,259,16.3,60.5
LOC-DEL-02,2025-01-07 12:00,17.3,270,16.8,51.4
LOC-DEL-02,2025-01-07 13:00,10.7,318,18.9,51.6
LOC-DEL-02,2025-01-07 14:00,11.1,275,14.9,54.9
LOC-DEL-02,2025-01-07 15:00,10.9,303,15.4,61.4
LOC-DEL-02,2025-01-07 16:00,10.4,310,12.5,61.1
LOC-DEL-02,2025-01-07 17:00,2.5,272,10.0,67.9
LOC-DEL-02,2025-01-07 18:00,3.3,304,12.8,65.3
LOC-DEL-02,2025-01-07 19:00,5.0,241,5.6,70.7
LOC-DEL-02,2025-01-07 20:00,3.6,282,5.6,81.2
LOC-DEL-02,2025-01-07 21:00,2.0,290,3.8,82.5
LOC-DEL-02,2025-01-07 22:00,0.5,268,2.3,82.1
LOC-DEL-02,2025-01-07 23:00,2.7,279,2.0,78.9
LOC-DEL-02,2025-01-08 00:00,3.6,294,3.2,82.8
LOC-DEL-02,2025-01-08 01:00,4.1,286,2.9,80.4
LOC-DEL-02,2025-01-08 02:00,5.3,9,3.1,72.6
LOC-DEL-02,2025-01-08 03:00,7.2,284,3.8,77.0
LOC-DEL-02,2025-01-08 04:00,9.5,296,7.8,71.2
LOC-DEL-02,2025-01-08 05:00,11.6,309,7.7,75.6
LOC-DEL-02,2025-01-08 06:00,10.9,273,8.3,74.1
LOC-DEL-02,2025-01-08 07:00,14.6,266,12.2,65.4
LOC-DEL-02,2025-01-08 08:00,13.6,325,12.3,60.5
LOC-DEL-02,2025-01-08 09:00,18.8,281,16.6,55.1
LOC-DEL-02,2025-01-08 10:00,15.1,307,18.8,56.3
LOC-DEL-02,2025-01-08 11:00,15.5,255,19.6,60.8
LOC-DEL-02,2025-01-08 12:00,15.1,259,17.1,56.7
LOC-DEL-02,2025-01-08 13:00,10.4,232,19.3,62.8
LOC-DEL-02,2025-01-08 14:00,10.0,330,16.7,58.5
LOC-DEL-02,2025-01-08 15:00,6.7,210,16.3,59.6
LOC-DEL-02,2025-01-08 16:00,10.0,262,14.4,51.8
LOC-DEL-02,2025-01-08 17:00,6.1,265,16.9,77.7
LOC-DEL-02,2025-01-08 18:00,1.7,189,11.5,78.5
LOC-DEL-02,2025-01-08 19:00,4.8,318,7.0,76.8
LOC-DEL-02,2025-01-08 20:00,4.5,232,4.2,65.9
LOC-DEL-02,2025-01-08 21:00,3.8,264,2.0,81.3
LOC-DEL-02,2025-01-08 22:00,1.3,209,2.4,82.2
LOC-DEL-02,2025-01-08 23:00,2.8,277,2.0,87.1
LOC-DEL-02,2025-01-09 00:00,0.5,278,2.0,84.1
LOC-DEL-02,2025-01-09 01:00,2.6,284,4.4,77.1
LOC-DEL-02,2025-01-09 02:00,3.6,181,5.0,80.7
LOC-DEL-02,2025-01-09 03:00,7.0,268,4.5,90.8
LOC-DEL-02,2025-01-09 04:00,6.4,307,6.5,77.4
LOC-DEL-02,2025-01-09 05:00,7.6,328,8.3,74.0
LOC-DEL-02,2025-01-09 06:00,13.0,247,11.0,67.2
LOC-DEL-02,2025-01-09 07:00,8.7,291,10.9,62.3
LOC-DEL-02,2025-01-09 08:00,9.0,266,11.3,56.4
LOC-DEL-02,2025-01-09 09:00,11.7,217,15.4,57.8
LOC-DEL-02,2025-01-09 10:00,14.6,230,17.6,54.3
LOC-DEL-02,2025-01-09 11:00,15.0,251,18.0,62.0
LOC-DEL-02,2025-01-09 12:00,13.2,255,18.4,53.8
LOC-DEL-02,2025-01-09 13:00,10.3,224,17.5,56.6
LOC-DEL-02,2025-01-09 14:00,8.6,277,14.8,49.0
LOC-DEL-02,2025-01-09 15:00,9.6,181,14.3,62.0
LOC-DEL-02,2025-01-09 16:00,6.0,288,15.0,66.6
LOC-DEL-02,2025-01-09 17:00,3.9,189,10.8,66.6
LOC-DEL-02,2025-01-09 18:00,4.2,216,9.4,69.4
LOC-DEL-02,2025-01-09 19:00,3.7,278,7.3,75.2
LOC-DEL-02,2025-01-09 20:00,0.5,291,5.0,83.4
LOC-DEL-02,2025-01-09 21:00,1.8,246,6.1,83.0
LOC-DEL-02,2025-01-09 22:00,0.5,252,4.6,75.9
LOC-DEL-02,2025-01-09 23:00,0.5,256,4.1,86.4
LOC-DEL-02,2025-01-10 00:00,4.8,208,2.0,81.5
LOC-DEL-02,2025-01-10 01:00,5.9,249,4.7,88.6
LOC-DEL-02,2025-01-10 02:00,4.0,292,2.8,75.8
LOC-DEL-02,2025-01-10 03:00,5.7,263,6.3,75.1
LOC-DEL-02,2025-01-10 04:00,6.6,261,3.9,80.5
LOC-DEL-02,2025-01-10 05:00,9.5,260,7.3,69.9
LOC-DEL-02,2025-01-10 06:00,11.6,344,9.4,66.4
LOC-DEL-02,2025-01-10 07:00,9.5,277,12.3,71.1
LOC-DEL-02,2025-01-10 08:00,11.7,323,12.4,55.1
LOC-DEL-02,2025-01-10 09:00,10.7,261,17.1,60.6
LOC-DEL-02,2025-01-10 10:00,10.3,229,17.4,57.9
LOC-DEL-02,2025-01-10 11:00,9.4,262,17.6,58.2
LOC-DEL-02,2025-01-10 12:00,14.6,296,18.2,59.2
LOC-DEL-02,2025-01-10 13:00,11.5,315,16.5,46.0
LOC-DEL-02,2025-01-10 14:00,11.9,287,19.0,60.6
LOC-DEL-02,2025-01-10 15:00,12.9,227,14.8,58.7
LOC-DEL-02,2025-01-10 16:00,10.7,206,16.4,60.9
LOC-DEL-02,2025-01-10 17:00,3.6,279,12.9,62.4
LOC-DEL-02,2025-01-10 18:00,2.0,265,11.5,65.8
LOC-DEL-02,2025-01-10 19:00,5.7,267,7.8,76.6
LOC-DEL-02,2025-01-10 20:00,2.1,197,8.8,78.6
LOC-DEL-02,2025-01-10 21:00,4.1,290,3.9,78.9
LOC-DEL-02,2025-01-10 22:00,3.3,338,2.0,83.9
LOC-DEL-02,2025-01-10 23:00,2.3,287,3.6,88.3
LOC-DEL-02,2025-01-11 00:00,2.1,235,3.9,78.3
LOC-DEL-02,2025-01-11 01:00,2.6,162,2.8,90.6
LOC-DEL-02,2025-01-11 02:00,6.1,289,2.5,87.6
LOC-DEL-02,2025-01-11 03:00,7.5,232,3.9,74.2
LOC-DEL-02,2025-01-11 04:00,6.8,242,9.3,80.4
LOC-DEL-02,2025-01-11 05:00,11.8,278,7.8,72.7
LOC-DEL-02,2025-01-11 06:00,11.1,304,8.9,79.5
LOC-DEL-02,2025-01-11 07:00,12.9,184,11.2,67.9
LOC-DEL-02,2025-01-11 08:00,12.4,220,17.0,69.0
LOC-DEL-02,2025-01-11 09:00,14.5,278,16.2,59.8
LOC-DEL-02,2025-01-11 10:00,15.1,222,17.7,64.2
LOC-DEL-02,2025-01-11 11:00,20.1,219,19.8,63.7
LOC-DEL-02,2025-01-11 12:00,14.3,245,18.4,44.6
LOC-DEL-02,2025-01-11 13:00,8.9,248,20.6,51.6
LOC-DEL-02,2025-01-11 14:00,6.9,271,14.0,60.8
LOC-DEL-02,2025-01-11 15:00,12.8,286,12.5,57.8
LOC-DEL-02,2025-01-11 16:00,8.0,291,12.7,62.3
LOC-DEL-02,2025-01-11 17:00,1.0,241,10.0,69.1
LOC-DEL-02,2025-01-11 18:00,5.0,206,9.3,73.2
LOC-DEL-02,2025-01-11 19:00,3.6,243,6.5,74.9
LOC-DEL-02,2025-01-11 20:00,1.8,266,5.3,81.0
LOC-DEL-02,2025-01-11 21:00,0.5,305,7.6,73.5
LOC-DEL-02,2025-01-11 22:00,0.5,258,2.1,81.4
LOC-DEL-02,2025-01-11 23:00,3.9,206,4.7,88.5
LOC-DEL-02,2025-01-12 00:00,1.2,313,2.0,70.8
LOC-DEL-02,2025-01-12 01:00,3.7,239,3.0,83.4
LOC-DEL-02,2025-01-12 02:00,1.8,283,3.4,86.8
LOC-DEL-02,2025-01-12 03:00,7.8,36,5.7,78.5
LOC-DEL-02,2025-01-12 04:00,6.5,278,5.8,79.5
LOC-DEL-02,2025-01-12 05:00,7.5,279,8.6,74.9
LOC-DEL-02,2025-01-12 06:00,12.9,259,12.2,72.2
LOC-DEL-02,2025-01-12 07:00,10.3,284,13.2,67.5
LOC-DEL-02,2025-01-12 08:00,13.6,283,12.5,59.3
LOC-DEL-02,2025-01-12 09:00,14.9,238,13.9,64.7
LOC-DEL-02,2025-01-12 10:00,13.1,275,14.6,56.3
LOC-DEL-02,2025-01-12 11:00,13.0,256,17.2,45.5
LOC-DEL-02,2025-01-12 12:00,16.6,183,19.0,51.5
LOC-DEL-02,2025-01-12 13:00,14.0,273,19.7,54.4
LOC-DEL-02,2025-01-12 14:00,8.8,333,18.6,55.1
LOC-DEL-02,2025-01-12 15:00,12.0,223,15.5,60.5
LOC-DEL-02,2025-01-12 16:00,7.7,273,14.9,59.6
LOC-DEL-02,2025-01-12 17:00,9.1,309,9.8,62.2
LOC-DEL-02,2025-01-12 18:00,4.4,331,9.9,71.2
LOC-DEL-02,2025-01-12 19:00,6.0,235,7.6,75.0
LOC-DEL-02,2025-01-12 20:00,6.1,253,8.3,69.8
LOC-DEL-02,2025-01-12 21:00,1.3,223,4.0,71.2
LOC-DEL-02,2025-01-12 22:00,3.9,279,2.2,82.3
LOC-DEL-02,2025-01-12 23:00,0.5,350,2.7,79.0
LOC-DEL-02,2025-01-13 00:00,2.3,270,2.0,93.3
LOC-DEL-02,2025-01-13 01:00,3.5,252,3.9,90.8
LOC-DEL-02,2025-01-13 02:00,6.8,270,3.0,84.7
LOC-DEL-02,2025-01-13 03:00,7.2,284,5.3,88.8
LOC-DEL-02,2025-01-13 04:00,8.8,265,3.7,64.3
LOC-DEL-02,2025-01-13 05:00,9.4,320,7.2,75.1
LOC-DEL-02,2025-01-13 06:00,13.0,260,10.1,66.3
LOC-DEL-02,2025-01-13 07:00,10.9,273,12.9,63.7
LOC-DEL-02,2025-01-13 08:00,12.7,187,14.0,64.9
LOC-DEL-02,2025-01-13 09:00,13.2,258,15.0,63.4
LOC-DEL-02,2025-01-13 10:00,10.9,262,18.4,53.4
LOC-DEL-02,2025-01-13 11:00,13.4,292,17.0,50.7
LOC-DEL-02,2025-01-13 12:00,16.8,254,18.0,56.5
LOC-DEL-02,2025-01-13 13:00,10.5,243,18.1,53.0
LOC-DEL-02,2025-01-13 14:00,15.7,237,16.2,58.8
LOC-DEL-02,2025-01-13 15:00,10.3,281,15.0,59.1
LOC-DEL-02,2025-01-13 16:00,3.2,247,15.9,50.4
LOC-DEL-02,2025-01-13 17:00,0.5,295,13.7,58.3
LOC-DEL-02,2025-01-13 18:00,3.0,226,10.4,64.5
LOC-DEL-02,2025-01-13 19:00,4.7,141,8.1,70.8
LOC-DEL-02,2025-01-13 20:00,2.3,245,4.7,71.9
LOC-DEL-02,2025-01-13 21:00,2.3,295,5.5,71.3
LOC-DEL-02,2025-01-13 22:00,2.6,188,5.9,80.6
LOC-DEL-02,2025-01-13 23:00,2.2,323,2.0,88.7
LOC-DEL-02,2025-01-14 00:00,6.5,288,2.0,87.6
LOC-DEL-02,2025-01-14 01:00,0.6,331,2.7,84.5
LOC-DEL-02,2025-01-14 02:00,1.9,216,2.2,85.5
LOC-DEL-02,2025-01-14 03:00,9.4,266,6.5,78.9
LOC-DEL-02,2025-01-14 04:00,6.8,301,3.2,82.0
LOC-DEL-02,2025-01-14 05:00,9.9,8,8.0,66.2
LOC-DEL-02,2025-01-14 06:00,13.2,279,10.7,69.7
LOC-DEL-02,2025-01-14 07:00,12.7,316,12.4,60.7
LOC-DEL-02,2025-01-14 08:00,13.0,230,12.7,69.6
LOC-DEL-02,2025-01-14 09:00,15.3,256,17.2,58.0
LOC-DEL-02,2025-01-14 10:00,14.6,180,16.8,59.5
LOC-DEL-02,2025-01-14 11:00,13.5,246,16.0,60.2
LOC-DEL-02,2025-01-14 12:00,9.2,265,16.0,49.6
LOC-DEL-02,2025-01-14 13:00,12.1,286,16.8,50.7
LOC-DEL-02,2025-01-14 14:00,13.3,313,20.1,49.5
LOC-DEL-02,2025-01-14 15:00,8.6,278,14.5,60.4
LOC-DEL-02,2025-01-14 16:00,9.0,250,16.3,65.5
LOC-DEL-02,2025-01-14 17:00,8.9,201,9.8,65.1
LOC-DEL-02,2025-01-14 18:00,3.0,234,8.4,70.6
LOC-DEL-02,2025-01-14 19:00,1.8,301,7.3,67.1
LOC-DEL-02,2025-01-14 20:00,1.5,302,4.0,69.5
LOC-DEL-02,2025-01-14 21:00,2.3,191,4.0,78.3
LOC-DEL-02,2025-01-14 22:00,1.2,315,3.8,84.9
LOC-DEL-02,2025-01-14 23:00,2.5,254,2.0,90.1
LOC-DEL-02,2025-01-15 00:00,5.2,221,2.0,84.5
LOC-DEL-02,2025-01-15 01:00,2.6,310,2.0,89.7
LOC-DEL-02,2025-01-15 02:00,6.4,218,5.6,81.0
LOC-DEL-02,2025-01-15 03:00,7.4,240,5.5,81.6
LOC-DEL-02,2025-01-15 04:00,3.9,255,3.5,80.0
LOC-DEL-02,2025-01-15 05:00,13.4,316,9.3,74.8
LOC-DEL-02,2025-01-15 06:00,10.9,198,9.0,70.1
LOC-DEL-02,2025-01-15 07:00,8.2,272,10.7,63.3
LOC-DEL-02,2025-01-15 08:00,14.0,302,13.6,54.1
LOC-DEL-02,2025-01-15 09:00,15.0,300,16.0,57.8
LOC-DEL-02,2025-01-15 10:00,14.6,323,17.4,52.9
LOC-DEL-02,2025-01-15 11:00,12.7,271,16.8,66.0
LOC-DEL-02,2025-01-15 12:00,9.7,245,17.0,56.1
LOC-DEL-02,2025-01-15 13:00,14.2,299,16.1,56.2
LOC-DEL-02,2025-01-15 14:00,11.6,235,13.4,67.2
LOC-DEL-02,2025-01-15 15:00,8.2,278,15.9,60.3
LOC-DEL-02,2025-01-15 16:00,6.6,205,13.1,60.5
LOC-DEL-02,2025-01-15 17:00,7.5,306,12.3,69.0
LOC-DEL-02,2025-01-15 18:00,6.7,208,10.5,67.3
LOC-DEL-02,2025-01-15 19:00,5.9,312,6.6,69.1
LOC-DEL-02,2025-01-15 20:00,1.0,285,6.7,82.9
LOC-DEL-02,2025-01-15 21:00,2.0,252,4.2,84.8
LOC-DEL-02,2025-01-15 22:00,0.7,267,3.9,87.4
LOC-DEL-02,2025-01-15 23:00,2.6,297,2.0,72.0
LOC-DEL-02,2025-01-16 00:00,2.1,170,2.4,75.3
LOC-DEL-02,2025-01-16 01:00,6.3,312,4.3,79.1
LOC-DEL-02,2025-01-16 02:00,5.7,232,2.0,77.3
LOC-DEL-02,2025-01-16 03:00,2.9,169,4.5,78.2
LOC-DEL-02,2025-01-16 04:00,6.9,301,6.3,74.7
LOC-DEL-02,2025-01-16 05:00,8.9,292,9.7,72.5
LOC-DEL-02,2025-01-16 06:00,12.1,300,8.0,71.1
LOC-DEL-02,2025-01-16 07:00,10.5,274,9.2,62.3
LOC-DEL-02,2025-01-16 08:00,12.2,247,14.7,70.0
LOC-DEL-02,2025-01-16 09:00,16.3,282,17.4,60.9
LOC-DEL-02,2025-01-16 10:00,10.9,299,15.2,50.3
LOC-DEL-02,2025-01-16 11:00,15.5,322,19.5,64.8
LOC-DEL-02,2025-01-16 12:00,14.9,288,17.1,49.2
LOC-DEL-02,2025-01-16 13:00,12.9,327,17.9,57.4
LOC-DEL-02,2025-01-16 14:00,12.7,293,18.9,59.7
LOC-DEL-02,2025-01-16 15:00,6.8,317,15.0,63.2
LOC-DEL-02,2025-01-16 16:00,6.3,294,12.2,63.9
LOC-DEL-02,2025-01-16 17:00,7.3,243,12.0,58.1
LOC-DEL-02,2025-01-16 18:00,5.8,226,11.3,70.0
LOC-DEL-02,2025-01-16 19:00,5.5,345,7.0,71.6
LOC-DEL-02,2025-01-16 20:00,0.5,216,4.8,82.9
LOC-DEL-02,2025-01-16 21:00,0.5,288,2.9,73.8
LOC-DEL-02,2025-01-16 22:00,3.4,281,2.8,84.9
LOC-DEL-02,2025-01-16 23:00,0.5,317,3.3,84.1
LOC-DEL-02,2025-01-17 00:00,2.4,228,2.0,80.3
LOC-DEL-02,2025-01-17 01:00,4.5,229,2.0,86.2
LOC-DEL-02,2025-01-17 02:00,6.0,3,2.3,88.4
LOC-DEL-02,2025-01-17 03:00,3.7,304,6.1,86.3
LOC-DEL-02,2025-01-17 04:00,8.3,312,5.9,74.7
LOC-DEL-02,2025-01-17 05:00,11.0,241,8.7,69.5
LOC-DEL-02,2025-01-17 06:00,10.6,304,10.3,68.5
LOC-DEL-02,2025-01-17 07:00,8.6,243,10.5,75.8
LOC-DEL-02,2025-01-17 08:00,13.0,267,14.6,65.4
LOC-DEL-02,2025-01-17 09:00,16.6,307,16.3,58.2
LOC-DEL-02,2025-01-17 10:00,13.8,256,18.2,52.2
LOC-DEL-02,2025-01-17 11:00,12.7,299,16.2,57.3
LOC-DEL-02,2025-01-17 12:00,11.4,279,16.4,63.6
LOC-DEL-02,2025-01-17 13:00,13.9,214,18.9,52.7
LOC-DEL-02,2025-01-17 14:00,9.8,256,19.1,57.1
LOC-DEL-02,2025-01-17 15:00,8.1,260,16.9,56.5
LOC-DEL-02,2025-01-17 16:00,6.9,307,12.2,71.6
LOC-DEL-02,2025-01-17 17:00,6.4,305,12.4,61.2
LOC-DEL-02,2025-01-17 18:00,7.0,311,9.7,76.0
LOC-DEL-02,2025-01-17 19:00,2.5,278,7.2,68.5
LOC-DEL-02,2025-01-17 20:00,2.8,277,6.8,66.6
LOC-DEL-02,2025-01-17 21:00,3.0,328,3.9,87.1
LOC-DEL-02,2025-01-17 22:00,5.3,329,2.7,87.7
LOC-DEL-02,2025-01-17 23:00,1.5,292,2.0,83.2
LOC-DEL-02,2025-01-18 00:00,2.9,179,3.0,80.8
LOC-DEL-02,2025-01-18 01:00,3.9,256,4.4,81.9
LOC-DEL-02,2025-01-18 02:00,5.0,265,4.8,68.8
LOC-DEL-02,2025-01-18 03:00,4.7,304,3.7,89.2
LOC-DEL-02,2025-01-18 04:00,6.7,237,6.5,83.8
LOC-DEL-02,2025-01-18 05:00,6.5,245,9.6,76.0
LOC-DEL-02,2025-01-18 06:00,9.6,138,10.6,74.2
LOC-DEL-02,2025-01-18 07:00,8.2,142,12.9,60.0
LOC-DEL-02,2025-01-18 08:00,12.7,332,15.2,63.1
LOC-DEL-02,2025-01-18 09:00,11.0,268,16.6,67.5
LOC-DEL-02,2025-01-18 10:00,13.5,298,14.5,55.9
LOC-DEL-02,2025-01-18 11:00,15.2,6,17.8,58.6
LOC-DEL-02,2025-01-18 12:00,13.7,233,17.5,50.3
LOC-DEL-02,2025-01-18 13:00,11.1,248,20.0,54.1
LOC-DEL-02,2025-01-18 14:00,9.7,344,18.0,56.2
LOC-DEL-02,2025-01-18 15:00,10.9,196,14.4,59.6
LOC-DEL-02,2025-01-18 16:00,9.6,226,14.7,57.2
LOC-DEL-02,2025-01-18 17:00,8.2,281,13.1,71.6
LOC-DEL-02,2025-01-18 18:00,7.9,238,9.7,67.1
LOC-DEL-02,2025-01-18 19:00,2.2,227,6.4,77.2
LOC-DEL-02,2025-01-18 20:00,2.6,280,3.8,75.1
LOC-DEL-02,2025-01-18 21:00,1.8,261,5.8,83.2
LOC-DEL-02,2025-01-18 22:00,2.3,248,3.8,89.4
LOC-DEL-02,2025-01-18 23:00,3.5,296,2.0,77.3
LOC-DEL-02,2025-01-19 00:00,5.6,248,2.9,84.4
LOC-DEL-02,2025-01-19 01:00,2.5,296,3.7,84.3
LOC-DEL-02,2025-01-19 02:00,5.2,268,3.7,84.8
LOC-DEL-02,2025-01-19 03:00,7.9,275,7.9,86.5
LOC-DEL-02,2025-01-19 04:00,8.1,256,7.5,80.1
LOC-DEL-02,2025-01-19 05:00,10.0,248,7.8,58.0
LOC-DEL-02,2025-01-19 06:00,8.6,267,12.4,70.1
LOC-DEL-02,2025-01-19 07:00,12.8,313,10.5,68.5
LOC-DEL-02,2025-01-19 08:00,10.5,301,12.8,62.7
LOC-DEL-02,2025-01-19 09:00,13.8,288,16.4,61.9
LOC-DEL-02,2025-01-19 10:00,14.3,221,19.3,55.6
LOC-DEL-02,2025-01-19 11:00,16.0,258,16.4,56.0
LOC-DEL-02,2025-01-19 12:00,12.1,283,17.6,53.0
LOC-DEL-02,2025-01-19 13:00,10.9,302,15.5,61.9
LOC-DEL-02,2025-01-19 14:00,12.3,287,15.0,60.4
LOC-DEL-02,2025-01-19 15:00,7.2,258,14.2,60.6
LOC-DEL-02,2025-01-19 16:00,8.0,226,15.5,66.5
