Plant_ID,Stack_ID,TS,Source_Type,Sector,PM2.5,SO2,NOx,Unit,Status,Lat,Lon,AQI_Overall,AQI_Category,Any_Exceedance,Hour,DayOfWeek
LOC-DEL-01,A-01,2025-01-20 13:45:00,Ambient,,409.6,448.7,466.1,ug/m3,OK,28.61,77.21,819.2,Severe,True,13.0,Monday
PL-01,S-01,2025-01-20 13:45:00,Stack,Power,,,,ug/m3,MAINT,13.08,80.27,,Severe,False,13.0,Monday
LOC-DEL-02,A-02,2025-01-20 13:45:00,Ambient,,,,,ug/m3,MAINT,28.62,77.21,,Severe,False,13.0,Monday
LOC-MUM-01,A-01,2025-01-20 13:45:00,Ambient,,,,,ug/m3,MAINT,19.08,72.88,,Severe,False,13.0,Monday
PL-01,S-01,2025-01-20 14:00:00,Stack,Power,145.09803921568627,414.5262596281215,183.0392156862745,ug/m3,FAULT,13.08,80.27,621.7893894421823,Severe,True,14.0,Monday
PL-02,S-01,2025-01-20 14:00:00,Stack,Cement,183.52380952380952,45.42857142857143,119.33333333333331,ug/m3,OK,19.08,72.88,367.04761904761904,Very Poor,True,14.0,Monday
PL-01,S-02,2025-01-20 14:00:00,Stack,Power,,,,ug/m3,MAINT,13.08,80.27,,Severe,False,14.0,Monday
LOC-DEL-01,A-01,2025-01-20 14:00:00,Ambient,,108.7,124.9,189.1,ug/m3,FAULT,28.61,77.21,226.92,Poor,True,14.0,Monday
LOC-DEL-02,A-02,2025-01-20 14:00:00,Ambient,,,,,ug/m3,MAINT,28.62,77.22,,Severe,False,14.0,Monday
PL-03,S-01,2025-01-20 14:00:00,Stack,Steel,359.56363889275275,132.18181818181816,75.0909090909091,ug/m3,FAULT,12.97,77.59,719.1272777855055,Severe,True,14.0,Monday
LOC-BLR-01,A-01,2025-01-20 14:00:00,Ambient,,,,,ug/m3,MAINT,12.97,77.6,,Severe,False,14.0,Monday
PL-03,S-03,2025-01-20 14:00:00,Stack,Steel,125.44554455445544,34.35643564356436,152.07920792079207,ug/m3,FAULT,12.97,77.59,250.89108910891088,Poor,False,14.0,Monday
LOC-MUM-01,A-01,2025-01-20 14:00:00,Ambient,,,,,ug/m3,MAINT,19.08,72.88,,Severe,False,14.0,Monday
PL-03,S-03,2025-01-20 14:15:00,Stack,Steel,157.5247524752475,151.5841584158416,73.26732673267327,ug/m3,OK,12.97,77.59,315.049504950495,Very Poor,True,14.0,Monday
PL-01,S-02,2025-01-20 14:15:00,Stack,Power,202.0408163265306,95.6122448979592,81.93877551020408,ug/m3,OK,13.08,80.27,404.0816326530612,Severe,True,14.0,Monday
LOC-MUM-01,A-01,2025-01-20 14:15:00,Ambient,,111.37254901960785,448.7,149.80392156862743,ug/m3,ERROR,19.08,72.88,673.05,Severe,True,14.0,Monday
PL-02,S-01,2025-01-20 14:15:00,Stack,Cement,,,,ug/m3,MAINT,19.08,72.88,,Severe,False,14.0,Monday
PL-01,S-01,2025-01-20 14:15:00,Stack,Power,135.49019607843135,414.5262596281215,415.8247707775128,ug/m3,OK,13.08,80.27,621.7893894421823,Severe,True,14.0,Monday
PL-03,S-01,2025-01-20 14:15:00,Stack,Steel,359.56363889275275,96.36363636363636,238.0,ug/m3,FAULT,12.97,77.6,719.1272777855055,Severe,True,14.0,Monday
LOC-DEL-02,A-02,2025-01-20 14:15:00,Ambient,,409.6,448.7,466.1,ug/m3,FAULT,28.62,77.21,819.2,Severe,True,14.0,Monday
PL-03,S-02,2025-01-20 14:15:00,Stack,Steel,90.7,65.30000000000001,375.095059838575,ug/m3,ERROR,12.97,77.59,450.11407180629004,Severe,False,14.0,Monday
PL-01,S-02,2025-01-20 14:30:00,Stack,Power,,,,ug/m3,MAINT,13.08,80.27,,Severe,False,14.0,Monday
PL-03,S-03,2025-01-20 14:30:00,Stack,Steel,135.84158415841583,73.26732673267327,185.84158415841583,ug/m3,OK,12.97,77.59,271.68316831683165,Poor,False,14.0,Monday
LOC-MUM-01,A-01,2025-01-20 14:30:00,Ambient,,39.90196078431373,73.13725490196077,77.6470588235294,ug/m3,FAULT,19.08,72.88,109.70588235294116,Moderate,False,14.0,Monday
PL-01,S-01,2025-01-20 14:30:00,Stack,Power,,,,ug/m3,MAINT,13.08,80.27,,Severe,False,14.0,Monday
PL-03,S-02,2025-01-20 14:30:00,Stack,Steel,211.5,114.3,242.9,ug/m3,FAULT,12.97,77.59,423.0,Severe,True,14.0,Monday
PL-03,S-01,2025-01-20 14:30:00,Stack,Steel,,,,ug/m3,MAINT,12.97,77.59,,Severe,False,14.0,Monday
LOC-DEL-01,A-01,2025-01-20 14:30:00,Ambient,,160.0,448.7,220.4,ug/m3,FAULT,28.61,77.21,673.05,Severe,True,14.0,Monday
PL-02,S-01,2025-01-20 14:30:00,Stack,Cement,134.0952380952381,121.23809523809524,16.285714285714285,ug/m3,ERROR,19.08,72.88,268.1904761904762,Poor,False,14.0,Monday
PL-01,S-01,2025-01-20 14:45:00,Stack,Power,,,,ug/m3,MAINT,13.08,80.27,,Severe,False,14.0,Monday
LOC-MUM-01,A-01,2025-01-20 14:45:00,Ambient,,,,,ug/m3,MAINT,19.08,72.88,,Severe,False,14.0,Monday
LOC-DEL-02,A-02,2025-01-20 14:45:00,Ambient,,,,,ug/m3,MAINT,28.62,77.22,,Severe,False,14.0,Monday
PL-03,S-02,2025-01-20 14:45:00,Stack,Steel,139.1,111.1,375.095059838575,ug/m3,FAULT,12.97,77.59,450.11407180629004,Severe,False,14.0,Monday
PL-01,S-02,2025-01-20 14:45:00,Stack,Power,52.44897959183673,39.08163265306122,125.10204081632652,ug/m3,FAULT,13.08,80.27,150.1224489795918,Moderate,False,14.0,Monday
PL-02,S-01,2025-01-20 14:45:00,Stack,Cement,172.0,128.57142857142856,124.1904761904762,ug/m3,FAULT,19.08,72.88,344.0,Very Poor,True,14.0,Monday
LOC-BLR-01,A-01,2025-01-20 14:45:00,Ambient,,14.8,37.1,142.60000000000002,ug/m3,FAULT,12.97,77.59,171.12000000000003,Moderate,True,14.0,Monday
PL-03,S-03,2025-01-20 14:45:00,Stack,Steel,,,,ug/m3,MAINT,12.97,77.59,,Severe,False,14.0,Monday
PL-03,S-01,2025-01-20 14:45:00,Stack,Steel,131.36363636363637,37.45454545454545,84.81818181818181,ug/m3,FAULT,12.97,77.6,262.72727272727275,Poor,False,14.0,Monday
PL-03,S-03,2025-01-20 15:00:00,Stack,Steel,122.97029702970298,180.1980198019802,184.95049504950492,ug/m3,DOWN,12.97,77.59,270.2970297029703,Poor,False,15.0,Monday
PL-02,S-01,2025-01-20 15:00:00,Stack,Cement,,,,ug/m3,MAINT,19.08,72.88,,Severe,False,15.0,Monday
PL-01,S-01,2025-01-20 15:00:00,Stack,Power,,,,ug/m3,MAINT,13.08,80.27,,Severe,False,15.0,Monday
LOC-BLR-01,A-01,2025-01-20 15:00:00,Ambient,,,,,ug/m3,MAINT,12.97,77.6,,Severe,False,15.0,Monday
PL-03,S-01,2025-01-20 15:00:00,Stack,Steel,,,,ug/m3,MAINT,12.97,77.59,,Severe,False,15.0,Monday
LOC-MUM-01,A-01,2025-01-20 15:00:00,Ambient,,212.45098039215685,448.7,74.41176470588235,ug/m3,ERROR,19.08,72.88,673.05,Severe,True,15.0,Monday
LOC-DEL-02,A-02,2025-01-20 15:00:00,Ambient,,396.0863405842658,183.23232323232324,218.68686868686868,ug/m3,ERROR,28.62,77.22,792.1726811685317,Severe,True,15.0,Monday
PL-03,S-02,2025-01-20 15:00:00,Stack,Steel,,,,ug/m3,MAINT,12.97,77.6,,Severe,False,15.0,Monday
LOC-DEL-01,A-01,2025-01-20 15:00:00,Ambient,,25.6,63.4,213.1,ug/m3,FAULT,28.61,77.21,255.71999999999997,Poor,True,15.0,Monday
PL-01,S-02,2025-01-20 15:00:00,Stack,Power,,,,ug/m3,MAINT,13.08,80.27,,Severe,False,15.0,Monday
PL-01,S-01,2025-01-20 15:15:00,Stack,Power,393.2037917806419,83.62745098039215,121.47058823529412,ug/m3,FAULT,13.08,80.27,786.4075835612838,Severe,True,15.0,Monday
PL-03,S-02,2025-01-20 15:15:00,Stack,Steel,,,,ug/m3,MAINT,12.97,77.59,,Severe,False,15.0,Monday
PL-03,S-01,2025-01-20 15:15:00,Stack,Steel,89.45454545454545,58.9090909090909,173.18181818181816,ug/m3,DOWN,12.97,77.59,207.81818181818178,Poor,False,15.0,Monday
LOC-DEL-02,A-02,2025-01-20 15:15:00,Ambient,,51.01010101010101,272.32323232323233,171.7171717171717,ug/m3,DOWN,28.62,77.22,408.4848484848485,Severe,True,15.0,Monday
LOC-DEL-01,A-01,2025-01-20 15:15:00,Ambient,,192.5,178.1,69.10000000000001,ug/m3,OK,28.61,77.21,385.0,Very Poor,True,15.0,Monday
PL-01,S-02,2025-01-20 15:15:00,Stack,Power,85.3061224489796,210.40816326530611,111.73469387755102,ug/m3,OK,13.08,80.27,315.61224489795916,Very Poor,True,15.0,Monday
PL-02,S-01,2025-01-20 15:15:00,Stack,Cement,86.0952380952381,120.66666666666666,119.6190476190476,ug/m3,FAULT,19.08,72.88,181.0,Moderate,False,15.0,Monday
LOC-BLR-01,A-01,2025-01-20 15:15:00,Ambient,,383.3647793505412,400.68591194968553,51.6,ug/m3,DOWN,12.97,77.59,766.7295587010824,Severe,True,15.0,Monday
PL-01,S-01,2025-01-20 15:30:00,Stack,Power,126.5686274509804,101.8627450980392,139.2156862745098,ug/m3,FAULT,13.08,80.27,253.1372549019608,Poor,False,15.0,Monday
LOC-BLR-01,A-01,2025-01-20 15:30:00,Ambient,,,,,ug/m3,MAINT,12.97,77.6,,Severe,False,15.0,Monday
LOC-MUM-01,A-01,2025-01-20 15:30:00,Ambient,,,,,ug/m3,MAINT,19.08,72.88,,Severe,False,15.0,Monday
PL-02,S-01,2025-01-20 15:30:00,Stack,Cement,409.6,448.7,466.1,ug/m3,OK,19.08,72.88,819.2,Severe,True,15.0,Monday
PL-03,S-01,2025-01-20 15:30:00,Stack,Steel,159.54545454545453,70.0,90.54545454545456,ug/m3,OK,13.44,77.12,319.09090909090907,Very Poor,True,15.0,Monday
PL-01,S-02,2025-01-20 15:30:00,Stack,Power,282.9591836734694,137.65306122448982,24.489795918367346,ug/m3,OK,13.08,80.27,565.9183673469388,Severe,True,15.0,Monday
LOC-DEL-02,A-02,2025-01-20 15:30:00,Ambient,,134.64646464646466,197.7777777777778,154.34343434343435,ug/m3,OFFLINE,28.62,77.21,296.6666666666667,Poor,True,15.0,Monday
PL-03,S-02,2025-01-20 15:30:00,Stack,Steel,409.6,448.7,466.1,ug/m3,OK,12.97,77.6,819.2,Severe,True,15.0,Monday
LOC-DEL-01,A-01,2025-01-20 15:30:00,Ambient,,216.1,14.9,466.1,ug/m3,OK,28.61,77.21,559.32,Severe,True,15.0,Monday
PL-01,S-02,2025-01-20 15:45:00,Stack,Power,,,,ug/m3,MAINT,13.08,80.27,,Severe,False,15.0,Monday
PL-03,S-01,2025-01-20 15:45:00,Stack,Steel,,,,ug/m3,MAINT,12.97,77.59,,Severe,False,15.0,Monday
LOC-DEL-02,A-02,2025-01-20 15:45:00,Ambient,,,,,ug/m3,MAINT,28.62,77.21,,Severe,False,15.0,Monday
LOC-DEL-01,A-01,2025-01-20 15:45:00,Ambient,,181.7,164.70000000000002,204.7,ug/m3,OK,28.61,77.21,363.4,Very Poor,True,15.0,Monday
PL-03,S-02,2025-01-20 15:45:00,Stack,Steel,,,,ug/m3,MAINT,12.97,77.59,,Severe,False,15.0,Monday
PL-03,S-03,2025-01-20 15:45:00,Stack,Steel,,,,ug/m3,MAINT,12.97,77.6,,Severe,False,15.0,Monday
LOC-BLR-01,A-01,2025-01-20 15:45:00,Ambient,,134.60000000000002,53.6,131.4,ug/m3,FAULT,12.97,77.59,269.20000000000005,Poor,True,15.0,Monday
PL-01,S-01,2025-01-20 15:45:00,Stack,Power,35.98039215686275,187.7450980392157,99.70588235294116,ug/m3,OK,13.08,80.27,281.61764705882354,Poor,False,15.0,Monday
PL-02,S-01,2025-01-20 15:45:00,Stack,Cement,14.76190476190476,210.7619047619048,213.14285714285717,ug/m3,OFFLINE,19.08,72.88,316.14285714285717,Very Poor,True,15.0,Monday
LOC-MUM-01,A-01,2025-01-20 15:45:00,Ambient,,263.921568627451,116.8627450980392,44.21568627450981,ug/m3,OK,19.08,72.88,527.843137254902,Severe,True,15.0,Monday
PL-02,S-01,2025-01-20 16:00:00,Stack,Cement,118.0,70.85714285714286,52.285714285714285,ug/m3,OK,19.08,72.88,236.0,Poor,False,16.0,Monday
PL-01,S-02,2025-01-20 16:00:00,Stack,Power,,,,ug/m3,MAINT,13.08,80.27,,Severe,False,16.0,Monday
LOC-DEL-01,A-01,2025-01-20 16:00:00,Ambient,,85.4,448.73145598665,466.0897435897436,ug/m3,OFFLINE,28.61,77.21,673.0971839799751,Severe,True,16.0,Monday
LOC-MUM-01,A-01,2025-01-20 16:00:00,Ambient,,140.68627450980392,172.94117647058823,98.52941176470588,ug/m3,OK,19.08,72.88,281.37254901960785,Poor,True,16.0,Monday
PL-01,S-01,2025-01-20 16:00:00,Stack,Power,393.2037917806419,38.23529411764706,14.215686274509803,ug/m3,FAULT,13.08,80.27,786.4075835612838,Severe,True,16.0,Monday
PL-03,S-03,2025-01-20 16:00:00,Stack,Steel,129.4059405940594,229.00990099009903,118.71287128712872,ug/m3,OK,12.97,77.59,343.51485148514854,Very Poor,True,16.0,Monday
PL-03,S-01,2025-01-20 16:00:00,Stack,Steel,210.81818181818176,375.2743027110142,27.09090909090909,ug/m3,FAULT,12.97,77.59,562.9114540665213,Severe,True,16.0,Monday
LOC-BLR-01,A-01,2025-01-20 16:00:00,Ambient,,84.3,400.68591194968553,127.8,ug/m3,OK,12.97,77.59,601.0288679245283,Severe,True,16.0,Monday
PL-03,S-02,2025-01-20 16:00:00,Stack,Steel,,,,ug/m3,MAINT,12.97,77.59,,Severe,False,16.0,Monday
LOC-DEL-02,A-02,2025-01-20 16:00:00,Ambient,,15.151515151515152,70.0,15.151515151515152,ug/m3,ERROR,28.62,77.21,105.0,Moderate,False,16.0,Monday
LOC-DEL-02,A-02,2025-01-20 16:15:00,Ambient,,207.979797979798,164.24242424242425,264.64646464646466,ug/m3,FAULT,28.62,77.21,415.959595959596,Severe,True,16.0,Monday
LOC-DEL-01,A-01,2025-01-20 16:15:00,Ambient,,115.5,122.6,142.3,ug/m3,OK,28.61,77.21,231.0,Poor,True,16.0,Monday
PL-03,S-03,2025-01-20 16:15:00,Stack,Steel,409.6,448.7,466.1,ug/m3,DOWN,12.97,77.6,819.2,Severe,True,16.0,Monday
PL-03,S-02,2025-01-20 16:15:00,Stack,Steel,396.2200027820281,413.5017329821156,132.8,ug/m3,OK,12.97,77.6,792.4400055640562,Severe,True,16.0,Monday
LOC-BLR-01,A-01,2025-01-20 16:15:00,Ambient,,,,,ug/m3,MAINT,12.97,77.59,,Severe,False,16.0,Monday
PL-03,S-01,2025-01-20 16:15:00,Stack,Steel,12.909090909090908,375.2743027110142,128.90909090909088,ug/m3,DOWN,12.97,77.59,562.9114540665213,Severe,True,16.0,Monday
PL-01,S-01,2025-01-20 16:15:00,Stack,Power,107.05882352941175,102.3529411764706,80.29411764705883,ug/m3,FAULT,13.08,80.27,214.1176470588235,Poor,False,16.0,Monday
PL-01,S-02,2025-01-20 16:15:00,Stack,Power,,,,ug/m3,MAINT,13.08,80.27,,Severe,False,16.0,Monday
LOC-MUM-01,A-01,2025-01-20 16:15:00,Ambient,,,,,ug/m3,MAINT,19.08,72.88,,Severe,False,16.0,Monday
PL-02,S-01,2025-01-20 16:15:00,Stack,Cement,,,,ug/m3,MAINT,19.08,72.88,,Severe,False,16.0,Monday
PL-03,S-03,2025-01-20 16:30:00,Stack,Steel,392.3960423584437,139.9009900990099,67.12871287128712,ug/m3,FAULT,12.97,77.6,784.7920847168874,Severe,True,16.0,Monday
LOC-DEL-01,A-01,2025-01-20 16:30:00,Ambient,,124.8,448.73145598665,192.9,ug/m3,OK,28.61,77.21,673.0971839799751,Severe,True,16.0,Monday
LOC-BLR-01,A-01,2025-01-20 16:30:00,Ambient,,52.9,85.89999999999999,192.6,ug/m3,DOWN,12.97,77.6,231.11999999999998,Poor,True,16.0,Monday
PL-01,S-02,2025-01-20 16:30:00,Stack,Power,144.48979591836738,149.48979591836735,97.95918367346938,ug/m3,OK,13.08,80.27,288.97959183673476,Poor,False,16.0,Monday
PL-01,S-01,2025-01-20 16:30:00,Stack,Power,,,,ug/m3,MAINT,13.08,80.27,,Severe,False,16.0,Monday
LOC-MUM-01,A-01,2025-01-20 16:30:00,Ambient,,,,,ug/m3,MAINT,19.08,72.88,,Severe,False,16.0,Monday
LOC-DEL-02,A-02,2025-01-20 16:30:00,Ambient,,,,,ug/m3,MAINT,28.62,77.22,,Severe,False,16.0,Monday
PL-03,S-01,2025-01-20 16:30:00,Stack,Steel,359.56363889275275,83.81818181818181,113.45454545454544,ug/m3,OK,12.97,77.6,719.1272777855055,Severe,True,16.0,Monday
PL-02,S-01,2025-01-20 16:30:00,Stack,Cement,409.6,448.7,466.1,ug/m3,OK,19.08,72.88,819.2,Severe,True,16.0,Monday
PL-03,S-02,2025-01-20 16:30:00,Stack,Steel,58.2,97.5,40.7,ug/m3,ERROR,12.97,77.6,146.25,Moderate,False,16.0,Monday
PL-01,S-01,2025-01-20 16:45:00,Stack,Power,176.17647058823528,153.23529411764707,415.8247707775128,ug/m3,OK,13.08,79.66,498.98972493301534,Severe,True,16.0,Monday
LOC-DEL-01,A-01,2025-01-20 16:45:00,Ambient,,400.1064208782104,448.73145598665,119.9,ug/m3,OK,28.61,77.21,800.2128417564207,Severe,True,16.0,Monday
LOC-DEL-02,A-02,2025-01-20 16:45:00,Ambient,,102.22222222222224,194.7474747474748,183.43434343434345,ug/m3,FAULT,28.62,77.22,292.1212121212122,Poor,True,16.0,Monday
PL-02,S-01,2025-01-20 16:45:00,Stack,Cement,,,,ug/m3,MAINT,19.08,72.88,,Severe,False,16.0,Monday
LOC-BLR-01,A-01,2025-01-20 16:45:00,Ambient,,,,,ug/m3,MAINT,12.97,77.6,,Severe,False,16.0,Monday
PL-03,S-03,2025-01-20 16:45:00,Stack,Steel,223.5643564356436,65.14851485148515,105.24752475247524,ug/m3,FAULT,12.97,77.6,447.1287128712872,Severe,True,16.0,Monday
PL-03,S-02,2025-01-20 16:45:00,Stack,Steel,179.70000000000002,124.6,109.7,ug/m3,FAULT,12.97,77.59,359.40000000000003,Very Poor,True,16.0,Monday
PL-03,S-01,2025-01-20 16:45:00,Stack,Steel,,,,ug/m3,MAINT,12.97,77.6,,Severe,False,16.0,Monday
PL-01,S-02,2025-01-20 16:45:00,Stack,Power,409.6,448.7,466.1,ug/m3,OK,13.08,80.27,819.2,Severe,True,16.0,Monday
PL-03,S-01,2025-01-20 17:00:00,Stack,Steel,151.54545454545453,118.18181818181816,179.27272727272725,ug/m3,OK,12.97,77.6,303.09090909090907,Very Poor,True,17.0,Monday
LOC-DEL-02,A-02,2025-01-20 17:00:00,Ambient,,154.64646464646464,15.151515151515152,98.28282828282828,ug/m3,OK,28.62,77.22,309.2929292929293,Very Poor,True,17.0,Monday
PL-03,S-02,2025-01-20 17:00:00,Stack,Steel,125.4,76.80000000000001,120.4,ug/m3,ERROR,12.97,77.6,250.8,Poor,False,17.0,Monday
LOC-DEL-01,A-01,2025-01-20 17:00:00,Ambient,,409.6,129.70000000000002,43.9,ug/m3,FAULT,28.61,77.21,819.2,Severe,True,17.0,Monday
PL-02,S-01,2025-01-20 17:00:00,Stack,Cement,,,,ug/m3,MAINT,19.08,72.88,,Severe,False,17.0,Monday
PL-01,S-02,2025-01-20 17:00:00,Stack,Power,,,,ug/m3,MAINT,13.08,80.27,,Severe,False,17.0,Monday
LOC-MUM-01,A-01,2025-01-20 17:00:00,Ambient,,,,,ug/m3,MAINT,19.08,72.88,,Severe,False,17.0,Monday
PL-03,S-03,2025-01-20 17:00:00,Stack,Steel,69.6039603960396,112.87128712871286,193.1683168316832,ug/m3,OK,12.97,77.6,231.80198019801983,Poor,False,17.0,Monday
PL-02,S-01,2025-01-20 17:15:00,Stack,Cement,376.9196818685191,147.7142857142857,111.61904761904762,ug/m3,OK,19.08,72.88,753.8393637370382,Severe,True,17.0,Monday
LOC-DEL-01,A-01,2025-01-20 17:15:00,Ambient,,,,,ug/m3,MAINT,28.61,77.21,,Severe,False,17.0,Monday
LOC-BLR-01,A-01,2025-01-20 17:15:00,Ambient,,100.2,448.7,70.7,ug/m3,FAULT,12.97,77.59,673.05,Severe,True,17.0,Monday
PL-01,S-02,2025-01-20 17:15:00,Stack,Power,64.28571428571429,103.16326530612244,77.65306122448979,ug/m3,OK,13.08,80.27,154.74489795918367,Moderate,False,17.0,Monday
LOC-MUM-01,A-01,2025-01-20 17:15:00,Ambient,,,,,ug/m3,MAINT,19.08,72.88,,Severe,False,17.0,Monday
PL-03,S-01,2025-01-20 17:15:00,Stack,Steel,78.27272727272728,170.0,44.63636363636363,ug/m3,FAULT,12.97,77.59,255.0,Poor,False,17.0,Monday
LOC-DEL-02,A-02,2025-01-20 17:15:00,Ambient,,,,,ug/m3,MAINT,28.62,77.22,,Severe,False,17.0,Monday
PL-01,S-01,2025-01-20 17:15:00,Stack,Power,393.2037917806419,115.88235294117648,146.86274509803923,ug/m3,FAULT,13.08,80.27,786.4075835612838,Severe,True,17.0,Monday
PL-03,S-02,2025-01-20 17:15:00,Stack,Steel,98.1,178.4,152.5,ug/m3,FAULT,12.97,77.59,267.6,Poor,False,17.0,Monday
PL-03,S-03,2025-01-20 17:15:00,Stack,Steel,134.65346534653466,448.7,82.67326732673267,ug/m3,FAULT,12.97,77.6,673.05,Severe,True,17.0,Monday
PL-02,S-01,2025-01-20 17:30:00,Stack,Cement,194.19047619047615,103.04761904761904,232.9523809523809,ug/m3,FAULT,19.08,72.88,388.3809523809523,Very Poor,True,17.0,Monday
PL-01,S-01,2025-01-20 17:30:00,Stack,Power,122.25490196078432,108.72549019607844,148.52941176470588,ug/m3,OFFLINE,13.08,80.27,244.50980392156865,Poor,False,17.0,Monday
LOC-MUM-01,A-01,2025-01-20 17:30:00,Ambient,,80.68627450980392,115.88235294117646,466.1,ug/m3,FAULT,19.08,72.88,559.32,Severe,True,17.0,Monday
PL-03,S-02,2025-01-20 17:30:00,Stack,Steel,47.6,413.5017329821156,156.9,ug/m3,FAULT,12.97,77.6,620.2525994731734,Severe,True,17.0,Monday
PL-03,S-03,2025-01-20 17:30:00,Stack,Steel,96.13861386138612,135.14851485148515,133.46534653465346,ug/m3,OK,12.97,77.59,202.7227722772277,Poor,False,17.0,Monday
LOC-BLR-01,A-01,2025-01-20 17:30:00,Ambient,,14.8,400.68591194968553,14.8,ug/m3,ERROR,12.97,77.6,601.0288679245283,Severe,True,17.0,Monday
PL-03,S-01,2025-01-20 17:30:00,Stack,Steel,,,,ug/m3,MAINT,12.97,77.59,,Severe,False,17.0,Monday
LOC-DEL-02,A-02,2025-01-20 17:30:00,Ambient,,,,,ug/m3,MAINT,28.62,77.22,,Severe,False,17.0,Monday
LOC-DEL-01,A-01,2025-01-20 17:30:00,Ambient,,,,,ug/m3,MAINT,28.61,77.21,,Severe,False,17.0,Monday
PL-01,S-02,2025-01-20 17:30:00,Stack,Power,,,,ug/m3,MAINT,13.08,80.27,,Severe,False,17.0,Monday
PL-01,S-01,2025-01-20 17:45:00,Stack,Power,,,,ug/m3,MAINT,13.08,80.27,,Severe,False,17.0,Monday
LOC-BLR-01,A-01,2025-01-20 17:45:00,Ambient,,,,,ug/m3,MAINT,12.97,77.6,,Severe,False,17.0,Monday
PL-03,S-01,2025-01-20 17:45:00,Stack,Steel,197.90909090909088,148.18181818181816,66.18181818181817,ug/m3,ERROR,12.97,77.59,395.81818181818176,Very Poor,True,17.0,Monday
PL-03,S-02,2025-01-20 17:45:00,Stack,Steel,189.0,413.5017329821156,87.2,ug/m3,OK,12.97,77.6,620.2525994731734,Severe,True,17.0,Monday
PL-02,S-01,2025-01-20 17:45:00,Stack,Cement,,,,ug/m3,MAINT,19.08,72.88,,Severe,False,17.0,Monday
LOC-DEL-01,A-01,2025-01-20 17:45:00,Ambient,,158.9,151.1,235.1,ug/m3,OK,28.61,77.21,317.8,Very Poor,True,17.0,Monday
LOC-DEL-02,A-02,2025-01-20 17:45:00,Ambient,,111.61616161616162,104.14141414141412,164.84848484848484,ug/m3,OK,28.62,77.21,223.23232323232324,Poor,True,17.0,Monday
PL-01,S-02,2025-01-20 17:45:00,Stack,Power,236.42857142857144,62.24489795918368,15.102040816326532,ug/m3,OK,13.08,80.27,472.8571428571429,Severe,True,17.0,Monday
LOC-MUM-01,A-01,2025-01-20 18:00:00,Ambient,,200.78431372549016,124.70588235294116,220.68627450980392,ug/m3,OK,19.08,72.88,401.56862745098033,Severe,True,18.0,Monday
PL-03,S-03,2025-01-20 18:00:00,Stack,Steel,,,,ug/m3,MAINT,12.97,77.59,,Severe,False,18.0,Monday
PL-01,S-02,2025-01-20 18:00:00,Stack,Power,409.6,448.7,466.1,ug/m3,ERROR,13.08,80.27,819.2,Severe,True,18.0,Monday
PL-01,S-01,2025-01-20 18:00:00,Stack,Power,109.2156862745098,140.98039215686276,26.568627450980397,ug/m3,FAULT,13.08,80.27,218.4313725490196,Poor,False,18.0,Monday
LOC-BLR-01,A-01,2025-01-20 18:00:00,Ambient,,77.5,162.0,162.20000000000002,ug/m3,OK,12.97,77.59,243.0,Poor,True,18.0,Monday
LOC-DEL-02,A-02,2025-01-20 18:00:00,Ambient,,30.505050505050505,37.07070707070707,97.97979797979798,ug/m3,FAULT,28.62,77.21,117.57575757575756,Moderate,True,18.0,Monday
PL-03,S-02,2025-01-20 18:00:00,Stack,Steel,409.6,448.7,466.1,ug/m3,ERROR,12.97,77.6,819.2,Severe,True,18.0,Monday
PL-03,S-01,2025-01-20 18:00:00,Stack,Steel,,,,ug/m3,MAINT,12.97,77.59,,Severe,False,18.0,Monday
LOC-DEL-01,A-01,2025-01-20 18:00:00,Ambient,,,,,ug/m3,MAINT,28.61,77.21,,Severe,False,18.0,Monday
LOC-MUM-01,A-01,2025-01-20 18:15:00,Ambient,,128.72549019607845,51.96078431372549,223.3333333333333,ug/m3,FAULT,19.08,72.88,267.99999999999994,Poor,True,18.0,Monday
LOC-DEL-01,A-01,2025-01-20 18:15:00,Ambient,,97.0,141.20000000000002,177.6,ug/m3,FAULT,28.61,77.21,213.11999999999998,Poor,True,18.0,Monday
PL-03,S-03,2025-01-20 18:15:00,Stack,Steel,,,,ug/m3,MAINT,12.97,77.6,,Severe,False,18.0,Monday
PL-01,S-01,2025-01-20 18:15:00,Stack,Power,227.94117647058823,213.1372549019608,415.8247707775128,ug/m3,OFFLINE,13.08,80.27,498.98972493301534,Severe,True,18.0,Monday
PL-01,S-02,2025-01-20 18:15:00,Stack,Power,104.59183673469389,60.61224489795919,155.0,ug/m3,FAULT,13.08,80.27,209.18367346938777,Poor,False,18.0,Monday
PL-02,S-01,2025-01-20 18:15:00,Stack,Cement,121.52380952380952,110.28571428571428,233.7142857142857,ug/m3,OK,19.08,72.88,280.4571428571428,Poor,False,18.0,Monday
PL-03,S-02,2025-01-20 18:15:00,Stack,Steel,163.0,413.5017329821156,224.9,ug/m3,FAULT,12.97,77.59,620.2525994731734,Severe,True,18.0,Monday
PL-03,S-01,2025-01-20 18:15:00,Stack,Steel,190.54545454545453,89.9090909090909,340.3591453077955,ug/m3,FAULT,12.97,77.59,408.43097436935454,Severe,True,18.0,Monday
LOC-BLR-01,A-01,2025-01-20 18:15:00,Ambient,,83.89999999999999,227.0,156.70000000000002,ug/m3,FAULT,12.97,77.59,340.5,Very Poor,True,18.0,Monday
